source_name,source_type,source_cui,source_formatted_attributes,relation_type,target_name,target_type,target_cui,target_formatted_attributes,confidence,agreement_count,total_passes,evidence_span,source_document
Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,HAS_SYMPTOM,Đau đầu buổi sáng,Symptom,C0581880,,0.9,1,2,Đau đầu buổi sáng phát triển trong các chứng bệnh nặng hơn,01_copd.txt
Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,LEADS_TO,Biến chứng,Complication,C0009566,,0.9,1,2,Các yếu tố khác nhau gây ra giới hạn luồng không khí và các biến chứng khác của COPD.,01_copd.txt
Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,LEADS_TO,Biến chứng COPD,Complication,,,0.9,1,2,Các yếu tố khác nhau gây ra giới hạn luồng không khí và các biến chứng khác của COPD.,01_copd.txt
Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,LEADS_TO,Bệnh tim,Disease,C0018799,,0.9,1,2,"Tử vong thường do suy hô hấp cấp, viêm phổi, ung thư phổi, bệnh tim, hoặc tắc mạch phổi.",01_copd.txt
Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,LEADS_TO,Loãng xương,Complication,C0029456,,0.8,1,2,Các rối loạn cùng tồn tại hoặc phức tạp khác ảnh hưởng xấu đến chất lượng cuộc sống và/hoặc thời gian sống thêm bao gồm loãng xương,01_copd.txt
Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,LEADS_TO,Suy hô hấp,Complication,C1145670,,0.99,1,2,"Các trường hợp nặng có thể có biến chứng do giảm cân, tràn khí màng phổi, các đợt cấp mất bù thường xuyên, suy tim phải và/hoặc suy hô hấp cấp hoặc mạn tính.",01_copd.txt
Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,LEADS_TO,Suy hô hấp cấp,Complication,C0264490,,0.9,1,2,Tử vong thường do suy hô hấp cấp,01_copd.txt
Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,LEADS_TO,Suy hô hấp cấp tính,Disease,C0264490,,0.9,1,2,Tử vong thường do suy hô hấp cấp,01_copd.txt
Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,LEADS_TO,Suy tim phải,Complication,C0235527,,0.99,1,2,"Các trường hợp nặng có thể có biến chứng do giảm cân, tràn khí màng phổi, các đợt cấp mất bù thường xuyên, suy tim phải và/hoặc suy hô hấp cấp hoặc mạn tính.",01_copd.txt
Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,LEADS_TO,Thiếu oxy máu,Complication,C0700292,,0.96,2,2,Công việc thở nhiều hơn có thể dẫn đến giảm thông khí phế nang với tình trạng thiếu oxy,01_copd.txt
Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,LEADS_TO,Thuyên tắc mạch phổi,Disease,C0034065,,0.9,1,2,"Tử vong thường do suy hô hấp cấp, viêm phổi, ung thư phổi, bệnh tim, hoặc tắc mạch phổi.",01_copd.txt
Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,LEADS_TO,Tràn khí màng phổi,Disease,C0032326,,0.99,1,2,"Các trường hợp nặng có thể có biến chứng do giảm cân, tràn khí màng phổi",01_copd.txt
Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,LEADS_TO,Tràn khí màng phổi tự phát,Complication,C0149781,,0.9775,2,2,Có thể xảy ra tràn khí màng phổi tự phát (có thể liên quan đến vỡ kén khí) và nên nghi ngờ ở bất cứ bệnh nhân nào bị COPD có tình trạng phổi đột ngột nặng lên.,01_copd.txt
Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,LEADS_TO,Tâm phế mạn,Complication,C0238074,,0.99,1,2,"Các dấu hiệu của bệnh tâm phế bao gồm giãn tĩnh mạch cổ, tiếng tim thứ hai tách đôi với phần tiếng van động mạch phổi nổi bật, tiếng thổi do suy van ba lá và phù ngoại biên.",01_copd.txt
Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,LEADS_TO,Tắc mạch phổi,Complication,C0034065,,0.9,1,2,"Tử vong thường do suy hô hấp cấp, viêm phổi, ung thư phổi, bệnh tim, hoặc tắc mạch phổi.",01_copd.txt
Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,LEADS_TO,Ung thư phổi,Disease,C0684249,,0.9,1,2,"Tử vong thường do suy hô hấp cấp, viêm phổi, ung thư phổi, bệnh tim, hoặc tắc mạch phổi.",01_copd.txt
Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,LEADS_TO,Viêm phổi,Complication,C0032285,,0.9,1,2,"Tử vong thường do suy hô hấp cấp, viêm phổi, ung thư phổi, bệnh tim, hoặc tắc mạch phổi.",01_copd.txt
Bệnh sarcoid,Disease,C0036202,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.96,2,2,"Các bệnh lý hệ thống có thể có một phần hạn chế luồng khí gợi ý COPD; các bệnh lý này bao gồm nhiễm HIV, lạm dụng các loại thuốc bất hợp pháp (đặc biệt là cocaine và amphetamine), bệnh sarcoid, hội chứng Sjögren, viêm tiểu phế quản tắc nghẽn, bệnh u cơ trơn mạch bạch huyết và u hạt do tăng bạch cầu ái toan.",01_copd.txt
Bệnh sarcoid,Disease,C0036202,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.96,2,2,"Các bệnh lý hệ thống có thể có một phần hạn chế luồng khí gợi ý COPD; các bệnh lý này bao gồm nhiễm HIV, lạm dụng các loại thuốc bất hợp pháp (đặc biệt là cocaine và amphetamine), bệnh sarcoid, hội chứng Sjögren, viêm tiểu phế quản tắc nghẽn, bệnh u cơ trơn mạch bạch huyết và u hạt do tăng bạch cầu ái toan.",01_copd.txt
Bệnh sử,Test,C0262926,,DIAGNOSES,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,"Chẩn đoán được gợi ý dựa trên bệnh sử, khám thực thể, kết quả chẩn đoán hình ảnh ngực và được xác nhận bằng các xét kiểm tra chức năng phổi.",01_copd.txt
Bệnh sử,Test,C0262926,,DIAGNOSES,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,"Chẩn đoán được gợi ý dựa trên bệnh sử, khám thực thể, kết quả chẩn đoán hình ảnh ngực và được xác nhận bằng các xét kiểm tra chức năng phổi.",01_copd.txt
Bệnh tim mạch,Disease,C0007222,,LEADS_TO,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.85,1,2,"Tỷ lệ tử vong trong COPD có thể do các bệnh đi kèm (ví dụ: bệnh tim mạch, ung thư)",01_copd.txt
Bệnh tim mạch,Disease,C0007222,,LEADS_TO,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.85,1,2,"Tỷ lệ tử vong trong COPD có thể do các bệnh đi kèm (ví dụ: bệnh tim mạch, ung thư)",01_copd.txt
Bệnh u cơ trơn mạch bạch huyết,Disease,C0751674,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.96,2,2,"Các bệnh lý hệ thống có thể có một phần hạn chế luồng khí gợi ý COPD; các bệnh lý này bao gồm nhiễm HIV, lạm dụng các loại thuốc bất hợp pháp (đặc biệt là cocaine và amphetamine), bệnh sarcoid, hội chứng Sjögren, viêm tiểu phế quản tắc nghẽn, bệnh u cơ trơn mạch bạch huyết và u hạt do tăng bạch cầu ái toan.",01_copd.txt
Bệnh u cơ trơn mạch bạch huyết,Disease,C0751674,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.96,2,2,"Các bệnh lý hệ thống có thể có một phần hạn chế luồng khí gợi ý COPD; các bệnh lý này bao gồm nhiễm HIV, lạm dụng các loại thuốc bất hợp pháp (đặc biệt là cocaine và amphetamine), bệnh sarcoid, hội chứng Sjögren, viêm tiểu phế quản tắc nghẽn, bệnh u cơ trơn mạch bạch huyết và u hạt do tăng bạch cầu ái toan.",01_copd.txt
Bụi nghề nghiệp,RiskFactor,C2919137,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,"Tiếp xúc với khói thuốc lá thụ động, ô nhiễm không khí và bụi nghề nghiệp (ví dụ: bụi khoáng, bụi bông) hoặc hóa chất hít vào (ví dụ: cadmium) góp phần gây nguy cơ mắc COPD nhưng ít quan trọng hơn so với hút thuốc lá.",01_copd.txt
Bụi nghề nghiệp,RiskFactor,C2919137,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,"Tiếp xúc với khói thuốc lá thụ động, ô nhiễm không khí và bụi nghề nghiệp (ví dụ: bụi khoáng, bụi bông) hoặc hóa chất hít vào (ví dụ: cadmium) góp phần gây nguy cơ mắc COPD nhưng ít quan trọng hơn so với hút thuốc lá.",01_copd.txt
COVID-19,Disease,C5203670,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.95,1,2,Đại dịch COVID-19 gây nguy cơ đặc biệt cho bệnh nhân mắc COPD.,01_copd.txt
COVID-19,Disease,C5203670,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.95,1,2,Đại dịch COVID-19 gây nguy cơ đặc biệt cho bệnh nhân mắc COPD.,01_copd.txt
CT ngực,Test,C0202823,,DIAGNOSES,Bệnh bụi phổi,Disease,C0032273,,0.99,2,2,"CT ngực có thể tiết lộ những bất thường không rõ ràng trên phim X quang ngực và cũng có thể gợi ý các rối loạn kèm theo hoặc các rối loạn gây biến chứng, chẳng hạn như viêm phổi, bệnh bụi phổi",01_copd.txt
CT ngực,Test,C0202823,,DIAGNOSES,Ung thư phổi,Disease,C0684249,,0.99,2,2,"CT ngực có thể tiết lộ những bất thường không rõ ràng trên phim X quang ngực và cũng có thể gợi ý các rối loạn kèm theo hoặc các rối loạn gây biến chứng, chẳng hạn như viêm phổi, bệnh bụi phổi hoặc ung thư phổi.",01_copd.txt
Cadmium,RiskFactor,C0006632,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,hóa chất hít vào (ví dụ: cadmium) góp phần gây nguy cơ mắc COPD,01_copd.txt
Cadmium,RiskFactor,C0006632,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,hóa chất hít vào (ví dụ: cadmium) góp phần gây nguy cơ mắc COPD,01_copd.txt
Cai thuốc lá,Treatment,C0085134,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,1,2,Khuyến khích cai thuốc lá bằng sử dụng nhiều biện pháp can thiệp.,01_copd.txt
Cai thuốc lá,Treatment,C0085134,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,1,2,Khuyến khích cai thuốc lá bằng sử dụng nhiều biện pháp can thiệp.,01_copd.txt
Chẩn đoán hình ảnh ngực,Test,C0412738,,DIAGNOSES,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,"Chẩn đoán được gợi ý dựa trên bệnh sử, khám thực thể, kết quả chẩn đoán hình ảnh ngực và được xác nhận bằng các xét kiểm tra chức năng phổi.",01_copd.txt
Chẩn đoán hình ảnh ngực,Test,C0412738,,DIAGNOSES,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,"Chẩn đoán được gợi ý dựa trên bệnh sử, khám thực thể, kết quả chẩn đoán hình ảnh ngực và được xác nhận bằng các xét kiểm tra chức năng phổi.",01_copd.txt
Chỉ số BODE,Test,C4053940,,DIAGNOSES,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,"Dự đoán chính xác hơn về nguy cơ tử vong có thể bằng cách đồng thời đo chỉ số khối cơ thể (B), mức độ tắc nghẽn đường thở (O, đó là FEV1), khó thở (D, được đo bằng cách sử dụng thang điểm của Hội đồng Nghiên cứu Y khoa Anh Quốc sửa đổi (mMRC)), và khả năng gắng sức (E, được đo bằng nghiệm pháp đi bộ 6 phút); đây là chỉ số BODE.",01_copd.txt
Chỉ số BODE,Test,C4053940,,DIAGNOSES,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,"Dự đoán chính xác hơn về nguy cơ tử vong có thể bằng cách đồng thời đo chỉ số khối cơ thể (B), mức độ tắc nghẽn đường thở (O, đó là FEV1), khó thở (D, được đo bằng cách sử dụng thang điểm của Hội đồng Nghiên cứu Y khoa Anh Quốc sửa đổi (mMRC)), và khả năng gắng sức (E, được đo bằng nghiệm pháp đi bộ 6 phút); đây là chỉ số BODE.",01_copd.txt
Chụp CT mạch ngực,Test,C2703057,,DIAGNOSES,Thuyên tắc mạch phổi,Disease,C0034065,,0.99,3,2,chụp CT mạch ngực được thực hiện để kiểm tra thuyên tắc mạch phổi.,01_copd.txt
Chụp CT mạch ngực,Test,C2703057,,DIAGNOSES,Tắc mạch phổi,Complication,C0034065,,0.99,3,2,chụp CT mạch ngực được thực hiện để kiểm tra thuyên tắc mạch phổi.,01_copd.txt
Co thắt phế quản,Mechanism,C0006266,,UNDERLIES,Hẹp đường dẫn khí,Mechanism,C0001883,,0.99,2,2,"Hẹp đường dẫn khí và tắc nghẽn gây ra bởi đáp ứng viêm trung gian tăng tiết chất nhầy, nhầy niêm mạc, phù niêm mạc, co thắt phế quản, xơ dày thành đường thở, và tái cấu trúc các đường thở nhỏ hoặc các cơ chế này kết hợp nhau.",01_copd.txt
Co thắt phế quản,Mechanism,C0006266,,UNDERLIES,Tắc nghẽn đường thở,DiseaseSubtype,C0001883,,0.99,2,2,"Hẹp đường dẫn khí và tắc nghẽn gây ra bởi đáp ứng viêm trung gian tăng tiết chất nhầy, nhầy niêm mạc, phù niêm mạc, co thắt phế quản, xơ dày thành đường thở, và tái cấu trúc các đường thở nhỏ hoặc các cơ chế này kết hợp nhau.",01_copd.txt
Corticosteroid,DrugClass,C0001617,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.97,2,2,Tình trạng viêm mạn tính này dường như không đáp ứng với corticosteroid,01_copd.txt
Corticosteroid,Drug,C0001617,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.97,2,2,Tình trạng viêm mạn tính này dường như không đáp ứng với corticosteroid,01_copd.txt
Corticosteroid dạng hít,DrugClass,C4020618,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,2,2,giảm các đợt cấp bằng corticosteroid dạng hít,01_copd.txt
Corticosteroid dạng hít,DrugClass,C4020618,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,2,2,giảm các đợt cấp bằng corticosteroid dạng hít,01_copd.txt
Corticosteroid dạng hít (ICS),DrugClass,C3540702,,TREATS,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,1,2,giảm đợt cấp bằng corticosteroid dạng hít,01_copd.txt
Corticosteroid dạng hít (ICS),DrugClass,C3540702,,TREATS,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,1,2,giảm đợt cấp bằng corticosteroid dạng hít,01_copd.txt
DLCO,Test,C1516251,,DIAGNOSES,Bệnh phổi kẽ,Disease,C0206062,,0.9775,2,2,"DLCO giảm không đặc hiệu và giảm trong các rối loạn khác ảnh hưởng đến giường mạch phổi, chẳng hạn như bệnh phổi kẽ",01_copd.txt
DLCO,Test,C1516251,,DIAGNOSES,Hen phế quản,Disease,C0004096,,0.99,2,2,"DLCO giảm không đặc hiệu và giảm trong các rối loạn khác ảnh hưởng đến giường mạch phổi, chẳng hạn như bệnh phổi kẽ, nhưng có thể giúp phân biệt khí phế thũng với hen suyễn, trong đó DLCO bình thường hoặc tăng cao.",01_copd.txt
DLCO,Test,C1516251,,DIAGNOSES,Khí phế thũng,DiseaseSubtype,C0034067,,0.99,2,2,"DLCO giảm không đặc hiệu và giảm trong các rối loạn khác ảnh hưởng đến giường mạch phổi, chẳng hạn như bệnh phổi kẽ, nhưng có thể giúp phân biệt khí phế thũng với hen suyễn, trong đó DLCO bình thường hoặc tăng cao.",01_copd.txt
ECG,Test,C1623258,,DIAGNOSES,Phì đại thất phải,DiseaseSubtype,C0162770,,0.9,1,2,Dấu hiệu phì đại thất phải bao gồm sóng R hoặc R′ cao bằng hoặc cao hơn sóng S ở chuyển đạo V1; sóng R nhỏ hơn sóng S ở chuyển đạo V6; trục lệch phải > 110° không có blốc nhánh phải; hoặc phối hợp nào đó của những dấu hiệu này.,01_copd.txt
Elastase của bạch cầu trung tính,Mechanism,C0064833,,AFFECTS_ORGAN,Phổi,Organ,C0024109,,0.9,1,2,"Các protease tại phổi, như elastase của bạch cầu trung tính, metalloproteinase của gian bào, và cathepsin, làm giảm elastin và mô liên kết trong quá trình sửa chữa mô thông thường.",01_copd.txt
FEV1,Test,C0849974,,DIAGNOSES,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,2,2,Các xét nghiệm chẩn đoán chính là FEV1,01_copd.txt
FEV1,Test,C0849974,,DIAGNOSES,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,2,2,Các xét nghiệm chẩn đoán chính là FEV1,01_copd.txt
FVC,Test,C3714541,,DIAGNOSES,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,2,2,Các xét nghiệm chẩn đoán chính là FEV1: Thể tích thở ra gắng sức trong giây đầu tiên sau khi hít vào gắng sức Dung tích sống thở mạnh (FVC): Tổng lượng không khí đã thở ra với sự gắng sức lớn nhất.,01_copd.txt
FVC,Test,C3714541,,DIAGNOSES,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,2,2,Các xét nghiệm chẩn đoán chính là FEV1: Thể tích thở ra gắng sức trong giây đầu tiên sau khi hít vào gắng sức Dung tích sống thở mạnh (FVC): Tổng lượng không khí đã thở ra với sự gắng sức lớn nhất.,01_copd.txt
"Giảm FEV1, FVC và tỷ lệ FEV1/FVC sau thuốc giãn phế quản",Measurement,,Thông số: Chỉ số chức năng hô hấp sau thuốc giãn phế quản,DEFINES_THRESHOLD_FOR,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.99,2,2,"Giảm FEV1, FVC và tỷ lệ FEV1/FVC sau thuốc giãn phế quản là những dấu hiệu đặc trưng.",01_copd.txt
"Giảm FEV1, FVC và tỷ lệ FEV1/FVC sau thuốc giãn phế quản",Measurement,,Thông số: Chỉ số chức năng hô hấp sau thuốc giãn phế quản,DEFINES_THRESHOLD_FOR,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.99,2,2,"Giảm FEV1, FVC và tỷ lệ FEV1/FVC sau thuốc giãn phế quản là những dấu hiệu đặc trưng.",01_copd.txt
Giảm cân không rõ nguyên nhân,RiskFactor,C2363736,,INCREASES_RISK_OF,Bệnh phổi tắc nghẽn mãn tính (COPD),Disease,C0024117,,0.9,1,2,Bệnh nhân có nguy cơ tử vong cao là những bệnh nhân có giảm cân rõ rệt không rõ nguyên nhân,01_copd.txt
Giảm cân không rõ nguyên nhân,RiskFactor,C2363736,,INCREASES_RISK_OF,Giới hạn luồng không khí,DiseaseSubtype,C0024117,,0.9,1,2,Bệnh nhân có nguy cơ tử vong cao là những bệnh nhân có giảm cân rõ rệt không rõ nguyên nhân,01_copd.txt
Giới hạn luồng không khí,DiseaseSubtype,C0024117,,HAS_SYMPTOM,Ho đờm,Symptom,C0239134,,0.99,1,2,Triệu chứng là ho đờm và khó thở phát triển qua nhiều năm,01_copd.txt
Giới hạn luồng không khí,DiseaseSubtype,C0024117,,HAS_SYMPTOM,Đau đầu buổi sáng,Symptom,C0581880,,0.9,1,2,Đau đầu buổi sáng phát triển trong các chứng bệnh nặng hơn,01_copd.txt
Giới hạn luồng không khí,DiseaseSubtype,C0024117,,LEADS_TO,Biến chứng,Complication,C0009566,,0.9,1,2,Các yếu tố khác nhau gây ra giới hạn luồng không khí và các biến chứng khác của COPD.,01_copd.txt
Giới hạn luồng không khí,DiseaseSubtype,C0024117,,LEADS_TO,Biến chứng COPD,Complication,,,0.9,1,2,Các yếu tố khác nhau gây ra giới hạn luồng không khí và các biến chứng khác của COPD.,01_copd.txt
Giới hạn luồng không khí,DiseaseSubtype,C0024117,,LEADS_TO,Bệnh tim,Disease,C0018799,,0.9,1,2,"Tử vong thường do suy hô hấp cấp, viêm phổi, ung thư phổi, bệnh tim, hoặc tắc mạch phổi.",01_copd.txt
Giới hạn luồng không khí,DiseaseSubtype,C0024117,,LEADS_TO,Loãng xương,Complication,C0029456,,0.8,1,2,Các rối loạn cùng tồn tại hoặc phức tạp khác ảnh hưởng xấu đến chất lượng cuộc sống và/hoặc thời gian sống thêm bao gồm loãng xương,01_copd.txt
Giới hạn luồng không khí,DiseaseSubtype,C0024117,,LEADS_TO,Suy hô hấp,Complication,C1145670,,0.99,1,2,"Các trường hợp nặng có thể có biến chứng do giảm cân, tràn khí màng phổi, các đợt cấp mất bù thường xuyên, suy tim phải và/hoặc suy hô hấp cấp hoặc mạn tính.",01_copd.txt
Giới hạn luồng không khí,DiseaseSubtype,C0024117,,LEADS_TO,Suy hô hấp cấp,Complication,C0264490,,0.9,1,2,Tử vong thường do suy hô hấp cấp,01_copd.txt
Giới hạn luồng không khí,DiseaseSubtype,C0024117,,LEADS_TO,Suy hô hấp cấp tính,Disease,C0264490,,0.9,1,2,Tử vong thường do suy hô hấp cấp,01_copd.txt
Giới hạn luồng không khí,DiseaseSubtype,C0024117,,LEADS_TO,Suy tim phải,Complication,C0235527,,0.99,1,2,"Các trường hợp nặng có thể có biến chứng do giảm cân, tràn khí màng phổi, các đợt cấp mất bù thường xuyên, suy tim phải và/hoặc suy hô hấp cấp hoặc mạn tính.",01_copd.txt
Giới hạn luồng không khí,DiseaseSubtype,C0024117,,LEADS_TO,Thiếu oxy máu,Complication,C0700292,,0.96,2,2,Công việc thở nhiều hơn có thể dẫn đến giảm thông khí phế nang với tình trạng thiếu oxy,01_copd.txt
Giới hạn luồng không khí,DiseaseSubtype,C0024117,,LEADS_TO,Thuyên tắc mạch phổi,Disease,C0034065,,0.9,1,2,"Tử vong thường do suy hô hấp cấp, viêm phổi, ung thư phổi, bệnh tim, hoặc tắc mạch phổi.",01_copd.txt
Giới hạn luồng không khí,DiseaseSubtype,C0024117,,LEADS_TO,Tràn khí màng phổi,Disease,C0032326,,0.99,1,2,"Các trường hợp nặng có thể có biến chứng do giảm cân, tràn khí màng phổi",01_copd.txt
Giới hạn luồng không khí,DiseaseSubtype,C0024117,,LEADS_TO,Tràn khí màng phổi tự phát,Complication,C0149781,,0.9775,2,2,Có thể xảy ra tràn khí màng phổi tự phát (có thể liên quan đến vỡ kén khí) và nên nghi ngờ ở bất cứ bệnh nhân nào bị COPD có tình trạng phổi đột ngột nặng lên.,01_copd.txt
Giới hạn luồng không khí,DiseaseSubtype,C0024117,,LEADS_TO,Tâm phế mạn,Complication,C0238074,,0.99,1,2,"Các dấu hiệu của bệnh tâm phế bao gồm giãn tĩnh mạch cổ, tiếng tim thứ hai tách đôi với phần tiếng van động mạch phổi nổi bật, tiếng thổi do suy van ba lá và phù ngoại biên.",01_copd.txt
Giới hạn luồng không khí,DiseaseSubtype,C0024117,,LEADS_TO,Tắc mạch phổi,Complication,C0034065,,0.9,1,2,"Tử vong thường do suy hô hấp cấp, viêm phổi, ung thư phổi, bệnh tim, hoặc tắc mạch phổi.",01_copd.txt
Giới hạn luồng không khí,DiseaseSubtype,C0024117,,LEADS_TO,Ung thư phổi,Disease,C0684249,,0.9,1,2,"Tử vong thường do suy hô hấp cấp, viêm phổi, ung thư phổi, bệnh tim, hoặc tắc mạch phổi.",01_copd.txt
Giới hạn luồng không khí,DiseaseSubtype,C0024117,,LEADS_TO,Viêm phổi,Complication,C0032285,,0.9,1,2,"Tử vong thường do suy hô hấp cấp, viêm phổi, ung thư phổi, bệnh tim, hoặc tắc mạch phổi.",01_copd.txt
Góc xương ức - màng phổi > 90°,Measurement,,Thông số: Góc xương ức - màng phổi; Giá trị: >> 90 độ,DEFINES_THRESHOLD_FOR,Khí phế thũng,DiseaseSubtype,C0034067,,0.99,2,2,tăng góc được hình thành bởi xương ức và màng phổi phía trước trên phim chụp nghiêng từ giá trị bình thường là 45° đến > 90°,01_copd.txt
